user_id,ux_score,ue_score,satisfaction_score
33669961593.0,-0.3217,-0.0455,-0.1836
33669961843.0,-0.0699,0.4949,0.2125
33669962090.0,-0.4157,0.113,-0.1513
33669962247.0,-0.0611,-0.0067,-0.0339
33669962324.0,1.3089,-0.124,0.5925
33669963237.0,-0.2538,0.1014,-0.0762
33669963543.0,0.0239,0.6015,0.3127
33669964224.0,-0.2534,0.0162,-0.1186
33669964230.0,-0.1318,-0.0803,-0.106
33669964317.0,0.3555,-0.1912,0.0822
33669965615.0,-0.0557,0.1092,0.0267
33669966080.0,-0.0558,-0.0329,-0.0443
33669966171.0,-0.2951,0.0916,-0.1017
33669966436.0,1.5856,0.0034,0.7945
33669966669.0,-0.2182,0.0206,-0.0988
33669967276.0,-0.2404,0.1059,-0.0673
33669967284.0,-0.0566,0.1185,0.031
33669970022.0,-0.0558,-0.0048,-0.0303
33669970523.0,0.1364,1.2016,0.669
33669970706.0,-0.0561,-0.0074,-0.0318
33669970717.0,-0.2304,0.9594,0.3645
33669970932.0,-0.0195,1.7313,0.8559
33669971257.0,0.5305,0.1481,0.3393
33669971264.0,-0.1603,0.0913,-0.0345
33669971339.0,-0.2314,-0.0599,-0.1456
33669971572.0,1.4493,0.0108,0.7301
33669971664.0,0.619,1.0036,0.8113
33669972296.0,-0.289,0.1969,-0.046
33669973815.0,-0.222,0.1685,-0.0268
33669973858.0,0.3265,0.015,0.1708
33669974224.0,-0.0559,0.6322,0.2882
33669974413.0,-0.0566,0.111,0.0272
33669974683.0,-0.1029,-0.0197,-0.0613
33669974773.0,-0.3037,0.1553,-0.0742
33669975290.0,-0.1289,-0.0648,-0.0969
33669975673.0,-0.3537,0.2186,-0.0676
33669976125.0,0.1364,0.4368,0.2866
33669976968.0,-0.0566,0.2585,0.1009
33669977158.0,-0.0567,-0.0592,-0.0579
33669977159.0,1.0896,0.1286,0.6091
33669977398.0,-0.2899,-0.0435,-0.1667
33669977549.0,1.4427,0.5791,1.0109
33669978193.0,-0.1191,0.0012,-0.059
33669978965.0,-0.3844,0.0294,-0.1775
33669979332.0,0.318,-0.0632,0.1274
33669979344.0,-0.2403,0.1532,-0.0436
33669980422.0,-0.1427,0.9521,0.4047
33669981485.0,-0.2078,0.044,-0.0819
33669981709.0,-0.2857,0.7759,0.2451
33669982196.0,-0.0566,0.028,-0.0143
33669982215.0,-0.0876,0.6076,0.26
33669982219.0,-0.056,0.199,0.0715
33669982277.0,-0.308,0.0853,-0.1114
33669983035.0,-0.084,-0.0369,-0.0605
33669983286.0,-0.2614,0.5214,0.13
33669983731.0,-0.3075,0.2112,-0.0482
33669983896.0,0.1574,0.1265,0.142
33669984059.0,-0.2989,-0.0119,-0.1554
33669984437.0,-0.2963,0.685,0.1944
33669985571.0,-0.086,0.1134,0.0137
33669985649.0,-0.0666,0.099,0.0162
33669985723.0,0.4765,-0.0617,0.2074
33669987012.0,-0.0782,0.233,0.0774
33669987237.0,0.4505,0.1954,0.3229
33669987483.0,-0.2795,1.8832,0.8019
33669987531.0,-0.1908,0.0664,-0.0622
33669987819.0,-0.0557,0.0888,0.0165
33669989161.0,0.0368,0.0633,0.0501
33669989603.0,-0.2719,0.0602,-0.1059
33669989765.0,0.6224,-0.1204,0.251
33669990176.0,-0.0566,-0.001,-0.0288
33669990529.0,-0.0557,0.0549,-0.0004
33669991045.0,-0.3036,0.0057,-0.149
33669992044.0,-0.0558,0.2399,0.092
33669992275.0,0.6419,0.1195,0.3807
33669993159.0,-0.1338,-0.0044,-0.0691
33669993803.0,-0.1172,0.5792,0.231
33669993878.0,-0.0558,0.6141,0.2791
33669994119.0,1.0077,0.5086,0.7582
33669995252.0,0.0708,0.5548,0.3128
33669996119.0,-0.1704,0.1043,-0.033
33669996818.0,-0.2087,0.0558,-0.0764
33669997822.0,-0.3388,0.5367,0.0989
33669998459.0,-0.0566,0.9686,0.456
33669998682.0,-0.2069,0.135,-0.036
33669998753.0,-0.299,0.0187,-0.1401
33669998980.0,-0.0562,0.2097,0.0768
33669999258.0,-0.0559,0.1226,0.0334
33669999503.0,0.17,2.4114,1.2907
33670003022.0,-0.2046,0.5042,0.1498
33670003464.0,0.0758,0.4056,0.2407
33670004452.0,-0.0772,0.0796,0.0012
33670006958.0,0.097,0.3228,0.2099
33670011919.0,-0.2436,0.1124,-0.0656
33670012478.0,-0.0558,0.0826,0.0134
33670015707.0,1.0574,-0.0378,0.5098
33670015825.0,-0.1082,-0.0127,-0.0605
33670018784.0,-0.056,0.1166,0.0303
33670019908.0,-0.2718,0.1088,-0.0815
33670020668.0,0.2133,0.4721,0.3427
33670022248.0,-0.1504,0.9391,0.3943
33670022422.0,-0.2357,0.1168,-0.0594
33670026509.0,-0.0557,-0.0757,-0.0657
33670030870.0,-0.0556,0.4094,0.1769
33670038055.0,-0.1051,0.1262,0.0106
33670040292.0,0.9069,0.0084,0.4577
33670040579.0,0.0708,-0.0065,0.0321
33670041347.0,-0.0561,-0.0437,-0.0499
33670041519.0,-0.0558,0.0662,0.0052
33670041839.0,-0.3488,0.0111,-0.1688
33670042272.0,0.172,0.1782,0.1751
33670042714.0,-0.1854,0.1603,-0.0125
33670042988.0,-0.0743,0.5445,0.2351
33670043294.0,-0.3302,-0.036,-0.1831
33670045396.0,-0.3531,0.0292,-0.162
33670047802.0,-0.2178,-0.0912,-0.1545
33670050155.0,-0.2196,-0.0122,-0.1159
33670052779.0,0.135,0.0783,0.1066
33670053940.0,-0.0567,0.7894,0.3663
33670055598.0,-0.2599,0.9932,0.3666
33670055704.0,0.44,0.4723,0.4561
33670062847.0,-0.2399,1.0672,0.4136
33670063128.0,-0.3059,0.7982,0.2461
33670065352.0,0.1852,-0.0494,0.0679
33670065497.0,-0.2041,0.1139,-0.0451
33670066698.0,-0.3078,0.0126,-0.1476
33670069696.0,-0.0566,0.1197,0.0316
33670070730.0,-0.3484,0.1088,-0.1198
33670072145.0,-0.3257,0.1307,-0.0975
33670072557.0,-0.0488,0.134,0.0426
33670084249.0,0.2499,0.013,0.1314
33670087328.0,-0.1869,0.2022,0.0076
33670087673.0,0.3442,0.1052,0.2247
33670088194.0,-0.1763,0.6232,0.2235
33670089042.0,-0.2088,-0.1345,-0.1717
33670089739.0,-0.3081,0.0565,-0.1258
33670091065.0,-0.141,0.0903,-0.0254
33670092592.0,-0.2584,0.5447,0.1432
33670097671.0,-0.2652,-0.0444,-0.1548
33670097817.0,0.0659,0.6086,0.3373
33670097937.0,0.3703,0.4578,0.414
33670099594.0,0.0257,0.0112,0.0184
33670099985.0,-0.1724,0.0867,-0.0429
33670102533.0,-0.0557,0.0668,0.0055
33670103961.0,-0.0561,0.2186,0.0813
33670106313.0,-0.0566,0.0075,-0.0245
33670106972.0,-0.1006,0.711,0.3052
33670107456.0,0.0489,0.5973,0.3231
33670108353.0,-0.2134,0.1727,-0.0203
33670108368.0,-0.3215,0.0481,-0.1367
33670108486.0,0.0258,0.3696,0.1977
33670115946.0,-0.0566,0.0651,0.0043
33670118121.0,-0.2606,0.574,0.1567
33670118377.0,-0.277,0.1315,-0.0728
33670118647.0,-0.0555,0.2367,0.0906
33670120601.0,0.2762,0.0331,0.1546
33670123467.0,-0.1314,0.4905,0.1796
33670124899.0,-0.3309,0.098,-0.1164
33670126635.0,1.5561,-0.1009,0.7276
33670128102.0,-0.064,0.1101,0.0231
33670134198.0,-0.3361,1.3493,0.5066
33670138597.0,0.1864,0.0147,0.1006
33670140785.0,-0.0556,0.5581,0.2512
33670142183.0,0.0403,-0.014,0.0131
33670142988.0,-0.0556,0.1263,0.0354
33670144342.0,-0.0785,0.0686,-0.0049
33670147228.0,0.619,-0.0512,0.2839
33670149458.0,-0.2223,0.124,-0.0491
33670153340.0,-0.2538,0.1527,-0.0506
33670156202.0,-0.0689,0.1981,0.0646
33670156689.0,-0.0559,0.0599,0.002
33670159694.0,0.0934,-0.0586,0.0174
33670160161.0,-0.3257,-0.1088,-0.2173
33670160842.0,-0.1897,1.131,0.4707
33670162374.0,-0.3484,-0.2017,-0.275
33670167089.0,-0.0566,0.0507,-0.0029
33670170408.0,-0.0557,-0.1335,-0.0946
33670171519.0,1.7758,0.1212,0.9485
33670171842.0,-0.3935,-0.0184,-0.2059
33670172110.0,1.041,-0.1572,0.4419
33670175134.0,-0.0558,0.1002,0.0222
33670175444.0,-0.2717,0.0715,-0.1001
33670177785.0,-0.258,0.0225,-0.1178
33670177886.0,-0.0834,0.5088,0.2127
33670178667.0,-0.3484,0.0402,-0.1541
33670178887.0,-0.0566,0.1416,0.0425
33670183001.0,0.092,0.5248,0.3084
33670183271.0,-0.2944,0.1642,-0.0651
33670185970.0,-0.0555,0.6103,0.2774
33670188059.0,-0.0957,-0.0236,-0.0597
33670193149.0,0.1891,-0.0114,0.0889
33670197269.0,0.2383,1.8508,1.0445
33670198965.0,0.8751,0.0628,0.4689
33670199315.0,-0.1232,0.0891,-0.017
33670199704.0,-0.2842,-0.1548,-0.2195
33670201348.0,0.1842,0.3626,0.2734
33670201900.0,-0.1514,0.2099,0.0293
33670204296.0,-0.0558,0.6634,0.3038
33670205542.0,-0.2967,-0.0102,-0.1534
33670205719.0,0.2798,-0.0263,0.1268
33670206088.0,-0.0564,0.1277,0.0356
33670206742.0,-0.3034,0.0844,-0.1095
33670207464.0,-0.0557,-0.1229,-0.0893
33670208157.0,-0.0563,0.8876,0.4156
33670208781.0,0.9405,0.0263,0.4834
33670212221.0,-0.0561,-0.0141,-0.0351
33670214387.0,-0.3529,0.1667,-0.0931
33670219308.0,-0.29,0.2114,-0.0393
33670219830.0,-0.1915,0.8247,0.3166
33670220624.0,-0.0566,0.132,0.0377
33670222078.0,-0.3487,0.1229,-0.1129
33670222102.0,-0.1575,-0.0356,-0.0965
33670223410.0,-0.086,0.1679,0.0409
33670224775.0,-0.0558,0.0014,-0.0272
33670225202.0,-0.0566,-0.0326,-0.0446
33670225510.0,0.0616,-0.0788,-0.0086
33670226175.0,0.0628,-0.0371,0.0129
33670230271.0,-0.1056,-0.0632,-0.0844
33670230585.0,0.0333,0.4815,0.2574
33670230634.0,-0.2046,0.1024,-0.0511
33670233225.0,0.2835,0.1322,0.2079
33670235112.0,-0.0559,0.2609,0.1025
33670238947.0,-0.1285,-0.1473,-0.1379
33670239433.0,0.3089,0.0939,0.2014
33670241022.0,-0.2541,0.2564,0.0011
33670243999.0,-0.3277,0.6138,0.143
33670250863.0,-0.008,0.8149,0.4035
33670251930.0,-0.3484,0.5502,0.1009
33670253103.0,-0.3035,-0.0406,-0.1721
33670254565.0,-0.056,-0.0934,-0.0747
33670254820.0,-0.3124,-0.0806,-0.1965
33670264356.0,-0.3576,0.0564,-0.1506
33670264674.0,-0.2581,0.0264,-0.1158
33670266977.0,-0.0566,-0.0523,-0.0545
33670268716.0,-0.1046,0.723,0.3092
33670269773.0,0.9137,0.059,0.4864
33670275268.0,-0.0644,0.0886,0.0121
33670281042.0,-0.3484,0.1848,-0.0818
33670281721.0,0.2769,0.1194,0.1981
33670285932.0,-0.2419,1.0477,0.4029
33670287273.0,-0.0557,1.146,0.5451
33670288098.0,-0.3595,0.3548,-0.0023
33670291308.0,-0.3529,0.2514,-0.0508
33670292812.0,-0.0226,0.4985,0.238
33670295974.0,-0.0567,0.0974,0.0204
33670296048.0,-0.1637,0.1766,0.0065
33670297752.0,-0.3346,0.03,-0.1523
33670301074.0,-0.2132,0.1128,-0.0502
33670301180.0,-0.0087,0.801,0.3962
33670301186.0,-0.3438,0.0332,-0.1553
33670301984.0,0.0316,1.1321,0.5818
33670307516.0,-0.2989,0.0539,-0.1225
33670308509.0,-0.0542,0.0321,-0.011
33670311977.0,0.0985,-0.1099,-0.0057
33670313192.0,-0.3035,-0.0621,-0.1828
33670316142.0,-0.2989,0.037,-0.1309
33670316949.0,-0.0556,0.2317,0.088
33670317985.0,0.5321,0.0033,0.2677
33670318585.0,-0.2761,0.0056,-0.1353
33670319068.0,0.4135,0.0248,0.2191
33670319832.0,-0.3534,-0.0541,-0.2037
33670319871.0,-0.2192,0.3723,0.0765
33670322020.0,-0.0553,0.1575,0.0511
33670323707.0,0.0033,0.5886,0.2959
33670325576.0,-0.3531,0.0789,-0.1371
33670334910.0,-0.0558,0.0134,-0.0212
33670339618.0,-0.2585,-0.0683,-0.1634
33670344705.0,-0.0108,0.0325,0.0108
33670348321.0,-0.1369,0.0594,-0.0388
33670349315.0,-0.1519,1.0835,0.4658
33670350783.0,-0.1998,0.055,-0.0724
33670355528.0,-0.0647,0.1311,0.0332
33670356712.0,-0.056,-0.0043,-0.0301
33670363956.0,-0.1366,0.1541,0.0087
33670367309.0,0.3623,-0.0722,0.145
33670367594.0,-0.3077,0.0085,-0.1496
33670368329.0,-0.2244,0.6473,0.2115
33670372820.0,0.0551,-0.08,-0.0125
33670374249.0,-0.3305,0.6503,0.1599
33670375352.0,-0.3665,-0.1171,-0.2418
33670377370.0,-0.0558,0.1599,0.052
33670377766.0,-0.3935,-0.0449,-0.2192
33670377907.0,-0.3483,0.1211,-0.1136
33670380473.0,-0.2425,0.6617,0.2096
33670384749.0,-0.0589,-0.0234,-0.0411
33670385365.0,-0.2626,0.1286,-0.067
33670385822.0,0.3784,-0.038,0.1702
33670388545.0,-0.362,0.145,-0.1085
33670389643.0,0.1581,0.1391,0.1486
33670391594.0,-0.0858,-0.0156,-0.0507
33670392826.0,-0.3349,0.1752,-0.0799
33670395320.0,-0.2672,0.1176,-0.0748
33670396044.0,-0.1909,0.5117,0.1604
33670398061.0,-0.2992,0.0482,-0.1255
33670398968.0,-0.2947,-0.0381,-0.1664
33670401415.0,0.031,0.5938,0.3124
33670401557.0,0.0297,-0.0962,-0.0332
33670401996.0,0.7953,-0.062,0.3666
33670402126.0,0.5637,-0.0211,0.2713
33670403652.0,-0.1306,0.0801,-0.0253
33670404729.0,-0.0619,-0.0424,-0.0522
33670404949.0,0.2782,0.0721,0.1751
33670408001.0,-0.1924,1.4339,0.6208
33670408492.0,-0.0558,0.8623,0.4032
33670409412.0,-0.1139,0.166,0.0261
33670409985.0,-0.1071,-0.0997,-0.1034
33670410233.0,-0.0566,0.1307,0.0371
33670412224.0,-0.1907,0.0581,-0.0663
33670413904.0,1.7273,0.044,0.8857
33670414269.0,-0.3034,0.0669,-0.1182
33670414894.0,-0.0555,0.6413,0.2929
33670417760.0,-0.3169,-0.0272,-0.172
33670423154.0,-0.0176,-0.0439,-0.0307
33670424910.0,0.0258,0.5014,0.2636
33670426317.0,-0.0555,0.036,-0.0097
33670429928.0,-0.3078,0.167,-0.0704
33670430427.0,-0.1252,2.0939,0.9844
33670432664.0,0.0697,-0.036,0.0168
33670433995.0,-0.3037,-0.017,-0.1603
33670434406.0,-0.0551,0.2553,0.1001
33670436876.0,-0.3034,0.054,-0.1247
33670439129.0,-0.2943,0.0423,-0.126
33670441903.0,-0.2165,0.562,0.1727
33670445144.0,0.0045,0.6579,0.3312
33670450633.0,-0.1729,1.0411,0.4341
33670453504.0,0.0921,0.0273,0.0597
33670454506.0,0.3223,0.1419,0.2321
33670454843.0,0.2233,1.2063,0.7148
33670455556.0,-0.0561,0.0862,0.0151
33670457289.0,-0.0352,0.5605,0.2626
33670458787.0,-0.0868,0.0448,-0.021
33670459907.0,-0.2992,0.0659,-0.1167
33670459917.0,-0.0556,-0.0079,-0.0318
33670461233.0,-0.0556,0.1398,0.0421
33670462326.0,-0.2197,0.1215,-0.0491
33670462990.0,-0.1772,0.1751,-0.0011
33670463170.0,-0.0561,0.2108,0.0773
33670463542.0,-0.1113,0.4989,0.1938
33670463670.0,0.5615,-0.0237,0.2689
33670466916.0,-0.3651,0.1773,-0.0939
33670473952.0,-0.0566,0.1825,0.0629
33670477659.0,0.294,0.0159,0.155
33670479670.0,0.5652,0.3776,0.4714
33670480248.0,-0.2366,1.2228,0.4931
33670481053.0,-0.1548,0.0477,-0.0535
33670483728.0,-0.3079,0.0649,-0.1215
33670489863.0,-0.196,0.7624,0.2832
33670490383.0,-0.0556,0.6347,0.2896
33670493921.0,-0.3528,0.7025,0.1748
33670496622.0,-0.0558,0.0585,0.0014
33670498604.0,-0.3484,-0.1354,-0.2419
33670500287.0,-0.0115,0.0736,0.0311
33670502142.0,-0.2563,0.4063,0.075
33670505103.0,-0.1952,-0.0292,-0.1122
33670507636.0,-0.0737,0.0589,-0.0074
33670507981.0,0.0127,0.2313,0.122
33670511629.0,-0.056,-0.0487,-0.0524
33670517692.0,-0.2171,0.2358,0.0093
33670519189.0,0.2578,0.0568,0.1573
33670520388.0,-0.2619,-0.1564,-0.2092
33670522798.0,0.5667,0.69,0.6284
33670522876.0,0.0174,0.5788,0.2981
33670525679.0,1.6903,0.043,0.8666
33670525721.0,-0.4207,0.1531,-0.1338
33670526055.0,-0.2101,0.0518,-0.0792
33670526313.0,-0.0555,-0.11,-0.0828
33670527250.0,-0.1798,0.5867,0.2035
33670528535.0,-0.2477,0.712,0.2322
33670528882.0,-0.0508,0.1443,0.0468
33670530652.0,-0.0567,0.0147,-0.021
33670531918.0,-0.3848,0.1387,-0.123
33670532982.0,-0.2131,-0.0067,-0.1099
33670536507.0,0.1976,1.8958,1.0467
33670537100.0,-0.4026,-0.0227,-0.2126
33670537689.0,-0.1218,-0.1917,-0.1568
33670541141.0,0.0235,0.0461,0.0348
33670544410.0,-0.0557,-0.0226,-0.0391
33670547722.0,-0.1758,0.1441,-0.0158
33670553008.0,-0.4049,0.5012,0.0482
33670553300.0,-0.0566,0.0127,-0.0219
33670554405.0,0.0019,0.0295,0.0157
33670554879.0,-0.0566,0.0392,-0.0087
33670555815.0,-0.3441,0.0428,-0.1507
33670556405.0,-0.3079,-0.0051,-0.1565
33670557206.0,-0.1865,-0.0958,-0.1412
33670560798.0,0.0429,0.4759,0.2594
33670560914.0,-0.0551,0.5881,0.2665
33670561944.0,-0.3487,0.1244,-0.1122
33670563258.0,1.1128,-0.0505,0.5311
33670563998.0,-0.2056,0.968,0.3812
33670565794.0,-0.1501,0.9873,0.4186
33670569103.0,-0.0657,-0.0046,-0.0351
33670569242.0,-0.1058,0.0541,-0.0259
33670571140.0,-0.1152,0.4413,0.1631
33670572893.0,-0.2266,1.1581,0.4658
33670575368.0,-0.2592,0.5759,0.1583
33670577070.0,-0.2584,0.1032,-0.0776
33670577657.0,-0.0827,0.1051,0.0112
33670578685.0,-0.2359,0.1313,-0.0523
33670578703.0,-0.0555,0.1041,0.0243
33670579336.0,-0.0554,0.2326,0.0886
33670579788.0,-0.2979,0.6896,0.1958
33670580175.0,-0.3124,0.1046,-0.1039
33670580179.0,-0.1878,0.281,0.0466
33670580379.0,-0.1106,0.0456,-0.0325
33670580728.0,-0.38,0.6369,0.1284
33670583113.0,-0.2241,0.696,0.2359
33670585458.0,-0.3479,0.8828,0.2675
33670586699.0,-0.209,0.0471,-0.081
33670595757.0,-0.3023,0.6531,0.1754
33670597234.0,-0.3529,0.0356,-0.1587
33670597284.0,0.0068,0.0555,0.0311
33670598179.0,0.3914,0.5403,0.4658
33670598193.0,0.0269,0.7684,0.3977
33670604287.0,-0.056,0.5117,0.2279
33670606042.0,-0.3028,-0.0854,-0.1941
33670606433.0,-0.3037,0.0428,-0.1305
33670608830.0,-0.3589,1.1779,0.4095
33670610072.0,-0.3028,0.1308,-0.086
33670611421.0,-0.3533,0.0968,-0.1282
33670612442.0,-0.2876,0.7215,0.2169
33670614998.0,-0.1326,-0.0017,-0.0672
33670615795.0,-0.3844,0.6132,0.1144
33670617027.0,-0.3435,0.1093,-0.1171
33670618870.0,-0.0556,0.0585,0.0015
33670619304.0,-0.2359,-0.0773,-0.1566
33670619729.0,-0.0558,0.5247,0.2345
33670620817.0,0.099,0.0613,0.0801
33670629073.0,0.2772,0.0161,0.1466
33670631497.0,0.3778,0.0904,0.2341
33670633179.0,-0.3037,-0.065,-0.1844
33670637159.0,-0.3485,-0.01,-0.1793
33670640132.0,-0.0566,0.16,0.0517
33670641370.0,0.5914,0.1762,0.3838
33670642115.0,-0.2403,-0.0709,-0.1556
33670642244.0,-0.0556,0.1134,0.0289
33670643629.0,-0.2992,0.1165,-0.0913
33670644941.0,-0.142,0.5273,0.1926
33670646200.0,-0.0554,0.091,0.0178
33670646249.0,-0.2219,0.8837,0.3309
33670647428.0,0.1244,0.1229,0.1237
33670648861.0,-0.0566,0.0709,0.0072
33670650897.0,0.3557,-0.1065,0.1246
33670651760.0,-0.0557,0.0334,-0.0112
33670656798.0,-0.1212,0.4822,0.1805
33670659128.0,0.3235,0.1093,0.2164
33670660336.0,-0.1857,0.1042,-0.0407
33670662367.0,-0.2649,0.3979,0.0665
33670664469.0,-0.3484,-0.0225,-0.1854
33670666338.0,1.6581,0.1315,0.8948
33670667172.0,-0.0557,-0.0786,-0.0672
33670669131.0,0.2344,0.192,0.2132
33670669178.0,-0.0559,0.0867,0.0154
33670671478.0,-0.0343,-0.0941,-0.0642
33670673962.0,-0.2806,0.0391,-0.1208
33670675289.0,-0.3036,0.1254,-0.0891
33670677962.0,-0.0057,-0.0191,-0.0124
33670679681.0,-0.3755,0.1407,-0.1174
33670680813.0,-0.2868,-0.0873,-0.1871
33670682066.0,-0.3123,0.647,0.1674
33670682394.0,0.4641,0.0277,0.2459
33670684305.0,0.2594,0.9786,0.619
33670685807.0,0.1841,0.1676,0.1758
33670686548.0,-0.0557,0.8344,0.3893
33670686881.0,-0.0554,0.0284,-0.0135
33670687174.0,-0.3079,0.2192,-0.0444
33670690191.0,-0.2131,0.1048,-0.0542
33670690634.0,-0.3167,0.076,-0.1204
33670691739.0,-0.2388,0.0775,-0.0807
33670697550.0,-0.0561,-0.0527,-0.0544
33670700422.0,-0.1055,1.241,0.5678
33670703633.0,-0.2849,0.0065,-0.1392
33670706855.0,-0.2991,0.5592,0.1301
33670707014.0,-0.1101,0.5925,0.2412
33670708828.0,-0.2947,0.0989,-0.0979
33670715439.0,-0.0566,0.016,-0.0203
33670716481.0,-0.2537,0.1308,-0.0615
33670719033.0,0.0481,-0.0173,0.0154
33670719859.0,-0.3214,0.5614,0.12
33670720555.0,-0.0558,-0.0074,-0.0316
33670722680.0,-0.0557,0.0729,0.0086
33670723012.0,-0.1845,-0.0069,-0.0957
33670726760.0,-0.2704,-0.0389,-0.1547
33670728215.0,-0.0457,0.5828,0.2686
33670730202.0,-0.2411,0.1848,-0.0282
33670733113.0,0.1898,0.0497,0.1197
33670736288.0,-0.2421,1.2614,0.5097
33670737758.0,0.5246,0.5649,0.5448
33670739865.0,-0.056,0.0972,0.0206
33670745974.0,-0.2315,0.1575,-0.037
33670746074.0,-0.0566,0.1713,0.0574
33670746985.0,0.0244,0.4254,0.2249
33670747119.0,-0.0557,0.5838,0.2641
33670747771.0,0.2339,-0.1013,0.0663
33670748834.0,-0.2133,-0.0239,-0.1186
33670750348.0,0.1056,0.1439,0.1248
33670751182.0,-0.2989,-0.0695,-0.1842
33670751199.0,-0.3482,0.119,-0.1146
33670753878.0,-0.0566,-0.0672,-0.0619
33670758952.0,-0.331,0.1794,-0.0758
33670761153.0,-0.0558,0.0948,0.0195
33670762120.0,-0.2904,0.11,-0.0902
33670769417.0,-0.0449,0.0439,-0.0005
33670772774.0,-0.1868,0.8845,0.3488
33670772999.0,-0.0566,-0.0,-0.0283
33670776433.0,-0.0559,0.0653,0.0047
33670777015.0,-0.0558,0.2572,0.1007
33670777462.0,-0.0554,0.1973,0.071
33670778693.0,-0.2535,0.1207,-0.0664
33670781653.0,-0.0554,-0.0317,-0.0435
33670781974.0,-0.1551,0.608,0.2265
33670782778.0,-0.1685,0.005,-0.0818
33670785518.0,-0.3755,0.0133,-0.1811
33670792809.0,-0.3034,0.0703,-0.1165
33670794605.0,-0.0556,0.713,0.3287
33670794960.0,0.0586,0.1717,0.1151
33670795215.0,-0.0943,-0.0164,-0.0553
33670796080.0,-0.2088,0.003,-0.1029
33670796311.0,-0.3079,-0.0156,-0.1618
33670799787.0,0.4149,0.2201,0.3175
33670801053.0,-0.0566,-0.0241,-0.0403
33670801432.0,-0.0561,0.0444,-0.0059
33670802343.0,0.7757,0.6407,0.7082
33670805120.0,-0.2238,0.559,0.1676
33670805644.0,-0.2541,0.0525,-0.1008
33670808158.0,-0.1067,0.6259,0.2596
33670808652.0,-0.3484,0.1777,-0.0853
33670808820.0,-0.3799,0.1523,-0.1138
33670810132.0,-0.0556,0.0904,0.0174
33670812855.0,-0.2711,0.0426,-0.1143
33670814928.0,-0.2673,0.1114,-0.0779
33670818300.0,-0.3399,-0.0569,-0.1984
33670819322.0,-0.1038,-0.0408,-0.0723
33670825952.0,-0.2086,0.5402,0.1658
33670826202.0,-0.0559,0.0838,0.014
33670827016.0,0.3484,-0.0905,0.1289
33670831977.0,-0.0566,0.0619,0.0027
33670838847.0,-0.3395,-0.0634,-0.2014
33670838937.0,-0.213,0.1832,-0.0149
33670841168.0,0.0216,0.5841,0.3029
33670848157.0,0.28,-0.0178,0.1311
33670855784.0,0.4809,0.431,0.4559
33670856096.0,-0.0108,2.4688,1.229
33670856755.0,-0.0563,0.2017,0.0727
33670857172.0,-0.2089,0.0094,-0.0998
33670858902.0,-0.3392,0.05,-0.1446
33670862489.0,-0.3035,0.2186,-0.0425
33670864496.0,-0.0674,-0.0713,-0.0694
33670865975.0,-0.1563,0.2975,0.0706
33670868323.0,-0.056,0.1,0.022
33670869627.0,-0.056,0.2557,0.0999
33670870398.0,0.1761,0.7127,0.4444
33670870501.0,-0.1005,1.643,0.7712
33670872182.0,0.141,0.555,0.348
33670873319.0,-0.0562,-0.1072,-0.0817
33670875750.0,-0.3034,0.1442,-0.0796
33670876532.0,0.4599,0.4464,0.4532
33670880886.0,-0.1172,-0.0023,-0.0598
33670882234.0,-0.2537,-0.0017,-0.1277
33670885285.0,-0.3487,0.0769,-0.1359
33670887204.0,-0.2722,0.0767,-0.0977
33670889365.0,-0.1863,0.0207,-0.0828
33670889588.0,0.0875,-0.0236,0.032
33670890975.0,-0.0558,0.1755,0.0599
33670891169.0,-0.056,0.1082,0.0261
33670891771.0,-0.0552,-0.0454,-0.0503
33670893840.0,-0.0561,0.0748,0.0094
33670894615.0,-0.344,0.1573,-0.0933
33670895150.0,0.047,0.1368,0.0919
33670899664.0,0.5969,0.0403,0.3186
33670904833.0,-0.3298,0.4265,0.0484
33670905266.0,-0.0561,0.0752,0.0095
33670905579.0,-0.0634,0.013,-0.0252
33670907142.0,-0.0198,0.1124,0.0463
33670911057.0,-0.308,0.2147,-0.0467
33670912446.0,-0.3576,0.157,-0.1003
33670915701.0,0.0616,0.0444,0.053
33670916460.0,-0.0556,0.1899,0.0671
33670916564.0,0.042,0.609,0.3255
33670916794.0,-0.0559,-0.0553,-0.0556
33670917700.0,-0.0558,0.1798,0.062
33670920048.0,-0.0749,0.4085,0.1668
33670920256.0,-0.262,0.1227,-0.0697
33670926298.0,-0.191,0.4208,0.1149
33670926613.0,-0.191,0.0904,-0.0503
33670932862.0,-0.2226,0.0614,-0.0806
33670933834.0,0.6837,0.0265,0.3551
33670933959.0,0.121,-0.049,0.036
33670933976.0,-0.2451,0.0123,-0.1164
33670936992.0,-0.3842,0.0943,-0.145
33670937218.0,-0.1452,0.0746,-0.0353
33670939287.0,0.2746,0.0211,0.1479
33670943319.0,-0.2677,-0.0287,-0.1482
33670943483.0,-0.3933,-0.0256,-0.2094
33670944153.0,-0.1035,-0.1182,-0.1109
33670944185.0,-0.4206,0.7288,0.1541
33670946991.0,-0.304,0.0577,-0.1232
33670949921.0,-0.0731,-0.0607,-0.0669
33670952199.0,-0.0558,0.2103,0.0773
33670954549.0,0.5456,0.4037,0.4747
33670959004.0,0.2023,-0.046,0.0781
33670964083.0,-0.0271,0.6806,0.3268
33670967441.0,-0.0225,-0.0907,-0.0566
